nan	-0.3630003333091736	-0.2633768916130066	
berlin	-0.20958751440048218	0.20715361833572388	
Shenzhen	0.1881454586982727	0.20467256009578705	
singapour	0.1927991658449173	-0.37954309582710266	
bern	0.17551636695861816	-0.04093553498387337	
london	-0.21595342457294464	0.256041944026947	
seattle	0.6156851053237915	-0.42543143033981323	
moscow	0.47269073128700256	-0.39402979612350464	
seoul	-0.03208306431770325	0.11280830949544907	
tokyo	-0.39587098360061646	0.6246100068092346	
city	1.0001513957977295	-0.7390127182006836	
