working	1.092212200164795	-1.8309414386749268	
occupied	0.583599328994751	-1.233940601348877	
active	0.5051503777503967	-1.3684278726577759	
quiet	0.6040704250335693	-0.8760512471199036	
status	-0.7161425352096558	1.0105904340744019	
resigned	0.6182331442832947	-0.8984046578407288	
in retirement	0.5753180980682373	-0.8242039680480957	
passed	-0.8922309875488281	1.0256985425949097	
operating	0.9054032564163208	-1.6400585174560547	
fallen	-0.7728970646858215	1.0626609325408936	
expire	-0.9541332721710205	1.1471614837646484	
retired	0.6697772741317749	-0.9657304286956787	
withdrawn	0.5793761014938354	-0.8263629078865051	
finished	-0.7508172392845154	1.2058804035186768	
removed	0.617740273475647	-0.899387001991272	
involved	0.7647910118103027	-1.180163025856018	
employed	0.7078287601470947	-1.638101577758789	
unemployed	0.65129554271698	-0.9358970522880554	
dead	-0.8434755802154541	0.9828545451164246	
gone	-1.0467519760131836	0.9573624134063721	
pensioned off	0.6140686273574829	-0.89821457862854	
pulled out	0.6107232570648193	-0.8775452375411987	
departed	-0.9948266744613647	0.9290168881416321	
defunct	-0.39602747559547424	1.2425923347473145	
deceased	-0.7230903506278992	1.0421850681304932	
laboring	0.6925617456436157	-1.244086503982544	
pensioned	0.6076995730400085	-0.8695791959762573	
running	0.7871010303497314	-1.1115334033966064	
discharged	0.6119705438613892	-0.9047975540161133	
passed away	-0.7968975305557251	1.072839617729187	
